# This MeasurementStore object was saved on 27/07/2014 4:24:05 PM

# _FirstTime.Ticks
635420749726319560
# _PreviousTime.Ticks
635420750453089133
# _Data
# Measure.Distance, Measure.TimeStamp.Ticks, Measure.SensorID, Measure.TimeStage, Curr.TimeReceived (time since last measurement in ms)
-1,635420749874786760,3,-19661568,34
-1,635420749874818880,4,-19661568,5
-1,635420749874979070,5,-19661568,12
-1,635420749875096700,6,-19661568,12
148.6725,635420749875156900,1,-19661568,3
-1,635420749875481320,2,-19661568,31
-1,635420749875648810,3,-19661568,23
-1,635420749875879600,4,-19661567,21
-1,635420749876079900,5,-19661567,20
-1,635420749876160720,6,-19661567,9
-1,635420749876338240,1,-19661567,13
45.49707,635420749876411150,3,-19661567,12
-1,635420749876491310,2,-19661567,6
242.215,635420749876644610,4,-19661567,16
-1,635420749876979070,5,-19661566,32
-1,635420749877267350,6,-19661566,28
-1,635420749877371650,1,-19661566,7
-1,635420749877486630,2,-19661566,11
5.895252,635420749877509640,4,-19661566,6
248.2122,635420749877527560,3,-19661566,2
154.8905,635420749877933310,6,-19661565,40
135.2,635420749878082680,1,-19661565,8
130.4261,635420749878248830,2,-19661565,27
-1,635420749878686580,3,-19661565,38
-1,635420749878818870,4,-19661564,14
6.014176,635420749878849660,6,-19661564,0
6.438907,635420749879073100,1,-19661564,19
6.693745,635420749879180150,2,-19661564,10
-1,635420749879649250,3,-19661564,51
-1,635420749879814900,4,-19661563,25
-1,635420749880376170,1,-19661563,41
-1,635420749880156640,6,-19661563,5
59.81897,635420749880418510,3,-19661563,3
-1,635420749880490880,2,-19661563,3
250.4378,635420749880649450,4,-19661563,19
313.2299,635420749877856490,5,-19661565,13
-1,635420749878983120,5,-19661564,0
-1,635420749880075840,5,-19661563,0
125.3463,635420749880748810,5,-19661562,4
-1,635420749881149210,6,-19661562,31
-1,635420749881371790,1,-19661562,19
-1,635420749881485760,2,-19661562,10
5.94622,635420749881509640,4,-19661562,9
246.0885,635420749881527590,3,-19661562,0
133.4672,635420749881920580,6,-19661561,41
-1,635420749881983490,5,-19661561,5
185.8958,635420749882127330,1,-19661561,7
155.0774,635420749882263380,2,-19661561,13
-1,635420749882686570,3,-19661561,48
-1,635420749882819040,4,-19661560,16
5.861274,635420749882849660,6,-19661560,0
5.793317,635420749883067050,1,-19661560,16
-1,635420749883075350,5,-19661560,4
6.625788,635420749883180100,2,-19661560,8
-1,635420749883648760,3,-19661560,52
152.3421,635420749883761760,5,-19661559,8
-1,635420749883814780,4,-19661559,13
-1,635420749884152710,6,-19661559,25
-1,635420749884375880,1,-19661559,21
61.29704,635420749884417890,3,-19661559,7
-1,635420749884489620,2,-19661559,2
230.2376,635420749884637570,4,-19661559,19
-1,635420749884982980,5,-19661558,33
-1,635420749885156660,6,-19661558,28
-1,635420749885308890,1,-19661558,0
5.878263,635420749885509680,4,-19661558,26
-1,635420749885563760,2,-19661558,0
250.9305,635420749885527670,3,-19661558,2
140.7895,635420749885924840,6,-19661557,36
-1,635420749885979260,5,-19661557,5
151.4927,635420749886140190,1,-19661557,13
140.8575,635420749886254980,2,-19661557,10
240.9918,635420749886521750,3,-19661557,32
161.1086,635420749886766950,5,-19661556,22
-1,635420749886812760,4,-19661556,5
5.861274,635420749886849630,6,-19661556,1
6.421918,635420749887072890,1,-19661556,20
6.642777,635420749887180150,2,-19661556,10
-1,635420749887787160,3,-19661555,67
-1,635420749887856120,4,-19661555,13
-1,635420749887983400,5,-19661555,3
-1,635420749888097190,6,-19661555,12
-1,635420749888370420,1,-19661555,23
-1,635420749888490820,2,-19661555,11
231.8856,635420749888638510,4,-19661555,20
-1,635420749888787830,3,-19661554,15
-1,635420749888978730,5,-19661554,18
-1,635420749889267400,6,-19661554,28
-1,635420749889371950,1,-19661554,8
-1,635420749889486700,2,-19661554,11
5.878263,635420749889509620,4,-19661554,7
247.3458,635420749889527520,3,-19661554,4
170.4866,635420749889772460,5,-19661553,21
24.56638,635420749890079610,1,-19661553,27
-1,635420749890149020,6,-19661553,10
249.2486,635420749890318880,2,-19661553,15
-1,635420749890688090,3,-19661553,40
-1,635420749890819010,4,-19661552,13
166.3073,635420749890939880,6,-19661552,10
6.455896,635420749891072940,1,-19661552,12
-1,635420749891150530,5,-19661552,8
6.727723,635420749891180140,2,-19661552,0
-1,635420749891649110,3,-19661552,51
5.861274,635420749891849650,6,-19661551,18
-1,635420749891879870,4,-19661551,6
-1,635420749891978780,5,-19661551,7
-1,635420749892312890,1,-19661551,29
66.37681,635420749892420980,3,-19661551,15
-1,635420749892573250,2,-19661551,10
229.711,635420749892637270,4,-19661551,11
156.9802,635420749892861110,5,-19661550,20
-1,635420749893096050,6,-19661550,24
-1,635420749893308750,1,-19661550,18
5.94622,635420749893509590,4,-19661550,23
-1,635420749893572650,2,-19661550,2
-1,635420749893687010,3,-19661550,15
70.28432,635420749894075450,1,-19661549,33
-1,635420749894079970,5,-19661549,3
-1,635420749894161130,6,-19661549,9
279.8291,635420749894336840,2,-19661549,13
-1,635420749894648670,3,-19661549,35
-1,635420749894880110,4,-19661548,24
-1,635420749894978820,5,-19661548,6
6.404928,635420749895072930,1,-19661548,16
6.302993,635420749895179880,2,-19661548,5
-1,635420749895267360,6,-19661548,9
58.59575,635420749895416370,3,-19661548,16
-1,635420749895808470,4,-19661547,39
135.0471,635420749895848270,5,-19661547,3
169.943,635420749895942160,6,-19661547,9
-1,635420749896321460,1,-19661547,34
-1,635420749896493550,2,-19661547,17
-1,635420749896653330,3,-19661547,19
278.351,635420749896665950,4,-19661547,0
6.031166,635420749896849680,6,-19661546,20
-1,635420749897080150,5,-19661546,21
-1,635420749897371750,1,-19661546,30
-1,635420749897485080,2,-19661546,7
5.912242,635420749897509650,4,-19661546,20
232.837,635420749897522710,3,-19661546,0
-1,635420749897978740,5,-19661545,32
135.251,635420749898083460,1,-19661545,7
-1,635420749898096390,6,-19661545,3
325.1223,635420749898363450,2,-19661545,24
-1,635420749898686630,3,-19661545,37
-1,635420749898818980,4,-19661544,12
328.809,635420749898865700,5,-19661544,4
-1,635420749899078220,1,-19661544,17
6.642777,635420749899180140,2,-19661544,12
-1,635420749899152860,6,-19661544,0
-1,635420749899648810,3,-19661544,51
-1,635420749899879690,4,-19661543,20
-1,635420749899983530,5,-19661543,9
-1,635420749900157330,6,-19661543,27
-1,635420749900376590,1,-19661543,11
43.59428,635420749900409030,3,-19661543,6
-1,635420749900489890,2,-19661543,2
242.283,635420749900644710,4,-19661543,21
151.9344,635420749900931420,6,-19661542,25
-1,635420749900978730,5,-19661542,5
-1,635420749901485080,2,-19661542,47
5.827295,635420749901509640,4,-19661542,6
239.9215,635420749901522720,3,-19661542,1
6.014176,635420749901849650,6,-19661541,31
-1,635420749902150230,5,-19661541,30
124.242,635420749902250410,2,-19661541,8
-1,635420749902690470,3,-19661541,49
-1,635420749902819010,4,-19661540,17
-1,635420749903075340,5,-19661540,18
-1,635420749903098010,6,-19661540,3
-1,635420749903278530,2,-19661540,18
-1,635420749903649320,3,-19661540,38
326.3116,635420749903864250,5,-19661539,19
-1,635420749903815340,4,-19661539,2
-1,635420749901372360,1,-19661542,5
235.946,635420749902140980,1,-19661541,0
6.218047,635420749903009990,1,-19661540,0
-1,635420749904096070,6,-19661539,15
-1,635420749904313420,1,-19661539,19
37.86893,635420749904408070,3,-19661539,13
-1,635420749904560660,2,-19661539,11
289.36,635420749904672430,4,-19661539,15
-1,635420749905273300,6,-19661538,59
-1,635420749905371850,1,-19661538,6
-1,635420749905485750,2,-19661538,12
5.419555,635420749905509690,4,-19661538,6
233.9413,635420749905527440,3,-19661538,2
-1,635420749906079680,5,-19661537,60
-1,635420749906161930,6,-19661537,2
129.1859,635420749906248410,2,-19661537,5
-1,635420749906690380,3,-19661537,49
-1,635420749906819010,4,-19661536,17
136.2024,635420749906922150,6,-19661536,3
-1,635420749907041190,5,-19661536,12
6.761702,635420749907180170,2,-19661536,9
-1,635420749907650960,3,-19661536,52
5.895252,635420749907849610,6,-19661535,18
158.6791,635420749907862300,5,-19661535,0
-1,635420749907927480,4,-19661535,9
51.18846,635420749908415930,3,-19661535,49
-1,635420749908578100,2,-19661535,12
155.4852,635420749906093610,1,-19661537,6
5.810307,635420749907072880,1,-19661536,0
-1,635420749908312920,1,-19661535,0
255.4666,635420749908652440,4,-19661535,5
-1,635420749909073500,5,-19661534,39
-1,635420749909159240,6,-19661534,7
-1,635420749909309270,1,-19661534,12
1.851823,635420749909384060,3,-19661534,12
-1,635420749909563800,2,-19661534,13
1.427093,635420749909509620,4,-19661534,6
29.32336,635420749910080810,1,-19661533,45
-1,635420749910044190,5,-19661533,0
-1,635420749910155830,6,-19661533,12
325.0883,635420749910363480,2,-19661533,16
-1,635420749910697590,3,-19661533,38
-1,635420749910819650,4,-19661532,11
212.0592,635420749910966950,6,-19661532,13
-1,635420749911078210,1,-19661532,8
6.761702,635420749911180130,2,-19661532,11
-1,635420749911696320,3,-19661532,55
-1,635420749911815230,4,-19661531,11
5.827295,635420749911849720,6,-19661531,4
-1,635420749911983350,5,-19661531,10
-1,635420749912370240,1,-19661531,36
-1,635420749912489860,2,-19661531,11
228.4538,635420749912636550,4,-19661531,19
-1,635420749912653140,3,-19661531,1
-1,635420749913075590,5,-19661530,41
-1,635420749913099170,6,-19661530,2
-1,635420749913309300,1,-19661530,17
112.9782,635420749913448130,3,-19661530,17
5.912242,635420749913509720,4,-19661530,7
-1,635420749913563790,2,-19661530,0
150.9151,635420749913760930,5,-19661529,23
35.84721,635420749914086080,1,-19661529,28
-1,635420749914096150,6,-19661529,5
324.8335,635420749914363410,2,-19661529,24
66.24089,635420749914424700,3,-19661529,10
-1,635420749914812920,4,-19661528,39
5.776328,635420749915072920,1,-19661528,20
-1,635420749915150240,5,-19661528,12
6.642777,635420749915180140,2,-19661528,0
-1,635420749915186060,6,-19661528,2
-1,635420749915653510,3,-19661528,50
-1,635420749915814860,4,-19661527,15
-1,635420749915978860,5,-19661527,12
-1,635420749916278530,6,-19661527,30
-1,635420749916490940,2,-19661527,20
238.5963,635420749916642490,4,-19661527,17
-1,635420749916688560,3,-19661527,5
155.0604,635420749916860020,5,-19661526,15
169.5522,635420749916941860,6,-19661526,8
55.9964,635420749917414660,3,-19661526,49
-1,635420749917575300,2,-19661526,14
5.861274,635420749917509640,4,-19661526,13
5.997188,635420749917849570,6,-19661525,13
-1,635420749918079640,5,-19661525,22
325.0714,635420749918363510,2,-19661525,25
-1,635420749918692190,3,-19661525,38
-1,635420749918818940,4,-19661524,14
-1,635420749916370120,1,-19661527,0
-1,635420749917309340,1,-19661526,0
20.50596,635420749918077110,1,-19661525,0
-1,635420749919078630,1,-19661524,20
6.59181,635420749919180160,2,-19661524,9
-1,635420749919201770,6,-19661524,5
-1,635420749919648740,3,-19661524,46
-1,635420749919879680,4,-19661523,27
-1,635420749920149130,6,-19661523,21
-1,635420749920370080,1,-19661523,20
-1,635420749920491040,2,-19661523,12
128.982,635420749920459290,3,-19661523,2
302.068,635420749920679860,4,-19661523,19
152.1213,635420749920931500,6,-19661522,25
-1,635420749921311400,1,-19661522,34
5.929231,635420749921509620,4,-19661522,23
-1,635420749921570850,2,-19661522,2
-1,635420749921692920,3,-19661522,15
-1,635420749918978810,5,-19661524,6
301.4394,635420749919849580,5,-19661523,0
-1,635420749921079580,5,-19661522,0
5.878263,635420749921849580,6,-19661521,9
-1,635420749921980660,5,-19661521,14
48.48718,635420749922093490,1,-19661521,7
324.9694,635420749922363480,2,-19661521,27
-1,635420749922571590,3,-19661521,29
-1,635420749922813290,4,-19661520,20
324.5787,635420749922863190,5,-19661520,4
5.72536,635420749923072880,1,-19661520,17
-1,635420749923152880,6,-19661520,11
6.676755,635420749923180110,2,-19661520,0
-1,635420749923687350,3,-19661520,55
-1,635420749923815110,4,-19661519,11
-1,635420749923983580,5,-19661519,15
-1,635420749924155630,6,-19661519,17
95.8021,635420749924232660,2,-19661519,7
-1,635420749924375840,1,-19661519,11
-1,635420749924648860,3,-19661519,31
270.553,635420749924661340,4,-19661519,1
142.6413,635420749924925940,6,-19661518,25
-1,635420749925075380,5,-19661518,15
-1,635420749925309660,1,-19661518,19
29.68013,635420749925399040,3,-19661518,13
5.793317,635420749925509640,4,-19661518,13
-1,635420749925563770,2,-19661518,0
151.6966,635420749925762110,5,-19661517,21
5.861274,635420749925849610,6,-19661517,7
190.0582,635420749926156180,1,-19661517,28
-1,635420749926480340,2,-19661517,33
-1,635420749926692360,3,-19661517,36
-1,635420749926818980,4,-19661516,6
6.438907,635420749927048330,1,-19661516,13
-1,635420749927097160,6,-19661516,9
155.5361,635420749927263740,2,-19661516,12
-1,635420749927648850,3,-19661516,43
-1,635420749927911520,4,-19661515,26
6.829658,635420749928180200,2,-19661515,22
-1,635420749928159690,6,-19661515,3
-1,635420749928469910,1,-19661515,26
107.7115,635420749928449120,3,-19661515,2
301.2865,635420749928679920,4,-19661515,22
-1,635420749929189960,6,-19661514,49
-1,635420749929309650,1,-19661514,9
5.878263,635420749929509650,4,-19661514,24
-1,635420749929563740,2,-19661514,3
234.2641,635420749929527390,3,-19661514,3
159.6135,635420749926866900,5,-19661516,9
-1,635420749928079860,5,-19661515,0
-1,635420749928978750,5,-19661514,0
302.051,635420749929850740,5,-19661513,17
146.9736,635420749929928690,6,-19661513,8
137.0689,635420749930145680,1,-19661513,21
-1,635420749930450980,2,-19661513,30
-1,635420749930697640,3,-19661513,30
-1,635420749930819030,4,-19661512,10
5.94622,635420749930849660,6,-19661512,3
6.319983,635420749931010050,1,-19661512,11
-1,635420749931483140,2,-19661512,47
-1,635420749931648810,3,-19661512,20
-1,635420749931881210,4,-19661511,23
-1,635420749932095630,6,-19661511,18
-1,635420749932313020,1,-19661511,18
132.8895,635420749932463740,3,-19661511,20
-1,635420749932563770,2,-19661511,7
301.983,635420749932679820,4,-19661511,15
-1,635420749933152780,6,-19661510,45
-1,635420749933371780,1,-19661510,19
-1,635420749933486840,2,-19661510,11
5.94622,635420749933509640,4,-19661510,7
-1,635420749933692920,3,-19661510,17
-1,635420749931149520,5,-19661512,5
-1,635420749931979270,5,-19661511,0
160.446,635420749932863160,5,-19661510,0
-1,635420749933985380,5,-19661509,21
104.6025,635420749934080170,1,-19661509,6
-1,635420749934156120,6,-19661509,10
119.4341,635420749934242500,2,-19661509,7
-1,635420749934648750,3,-19661509,43
-1,635420749934880060,4,-19661508,25
154.3809,635420749934932870,6,-19661508,2
-1,635420749934978650,5,-19661508,4
-1,635420749935078230,1,-19661508,7
6.625788,635420749935180180,2,-19661508,10
131.9551,635420749935459520,3,-19661508,34
-1,635420749935808500,4,-19661507,33
5.980198,635420749935849570,6,-19661507,2
-1,635420749936149640,5,-19661507,30
-1,635420749936366950,1,-19661507,17
70.6411,635420749936387840,3,-19661507,7
-1,635420749936490950,2,-19661507,8
258.3038,635420749936654110,4,-19661507,18
-1,635420749936979130,5,-19661506,30
-1,635420749937201580,6,-19661506,21
-1,635420749937309650,1,-19661506,13
-1,635420749937572740,2,-19661506,21
5.929231,635420749937509650,4,-19661506,4
-1,635420749937787470,3,-19661505,20
148.7744,635420749937857070,5,-19661505,9
133.4841,635420749938143560,1,-19661505,21
-1,635420749938148950,6,-19661505,4
145.5295,635420749938260180,2,-19661505,6
-1,635420749938689050,3,-19661505,49
-1,635420749938819040,4,-19661504,11
155.2813,635420749938933400,6,-19661504,10
6.37095,635420749939072860,1,-19661504,9
-1,635420749939073910,5,-19661504,2
6.659766,635420749939180110,2,-19661504,11
135.8626,635420749939422080,3,-19661504,27
-1,635420749939808470,4,-19661503,38
5.861274,635420749939849620,6,-19661503,1
-1,635420749939978750,5,-19661503,13
-1,635420749940312890,1,-19661503,29
-1,635420749940563760,2,-19661503,25
228.8615,635420749940636770,4,-19661503,11
-1,635420749940692580,3,-19661503,6
169.0595,635420749940771600,5,-19661502,6
-1,635420749941153280,6,-19661502,37
-1,635420749941372420,1,-19661502,19
-1,635420749941486930,2,-19661502,12
5.827295,635420749941509560,4,-19661502,5
314.4191,635420749941527210,3,-19661502,3
60.22672,635420749942073720,1,-19661501,49
-1,635420749942079660,5,-19661501,6
-1,635420749942157060,6,-19661501,4
325.1053,635420749942363490,2,-19661501,20
-1,635420749942690510,3,-19661501,35
-1,635420749942819060,4,-19661500,12
166.5281,635420749942940050,6,-19661500,9
-1,635420749942979590,5,-19661500,4
-1,635420749943078280,1,-19661500,6
6.625788,635420749943180150,2,-19661500,12
-1,635420749943648790,3,-19661500,50
5.878263,635420749943849600,6,-19661499,17
339.0535,635420749943871770,5,-19661499,4
-1,635420749943814720,4,-19661499,3
-1,635420749944375860,1,-19661499,41
37.32527,635420749944403880,3,-19661499,7
-1,635420749944489430,2,-19661499,6
240.9918,635420749944643970,4,-19661499,22
-1,635420749944982980,5,-19661498,28
-1,635420749945267360,6,-19661498,27
-1,635420749945364410,1,-19661498,8
-1,635420749945486680,2,-19661498,15
5.895252,635420749945509590,4,-19661498,3
-1,635420749945687010,3,-19661498,19
-1,635420749945978810,5,-19661497,27
138.411,635420749946147650,1,-19661497,11
117.3614,635420749946246370,2,-19661497,11
-1,635420749946278100,6,-19661497,7
-1,635420749946648710,3,-19661497,36
124.5139,635420749946745350,5,-19661496,8
-1,635420749946880070,4,-19661496,15
212.7897,635420749946967390,6,-19661496,7
-1,635420749947078700,1,-19661496,8
6.693745,635420749947180120,2,-19661496,8
104.5685,635420749947403660,3,-19661496,26
-1,635420749947809800,4,-19661495,40
-1,635420749947981880,6,-19661495,16
-1,635420749948370050,1,-19661495,37
-1,635420749948491160,2,-19661495,10
224.4783,635420749948634190,4,-19661495,18
-1,635420749948656110,3,-19661495,4
-1,635420749948983470,5,-19661494,28
-1,635420749949097880,6,-19661494,14
-1,635420749949372100,1,-19661494,23
-1,635420749949485580,2,-19661494,10
319.4989,635420749949569940,3,-19661494,20
5.810307,635420749949509550,4,-19661494,0
127.6908,635420749950077250,1,-19661493,39
-1,635420749950075450,5,-19661493,4
-1,635420749950159250,6,-19661493,6
115.7984,635420749950240230,2,-19661493,6
-1,635420749950653250,3,-19661493,53
-1,635420749950819100,4,-19661492,22
6.404928,635420749951010000,1,-19661492,2
-1,635420749951148550,6,-19661492,16
148.5536,635420749951263620,2,-19661492,8
-1,635420749951692500,3,-19661492,56
-1,635420749951815040,4,-19661491,11
164.7273,635420749951938940,6,-19661491,5
-1,635420749952312870,1,-19661491,31
-1,635420749952563770,2,-19661491,25
-1,635420749952648690,3,-19661491,14
269.0919,635420749952660530,4,-19661491,0
5.912242,635420749952849670,6,-19661490,17
-1,635420749953372640,1,-19661490,48
-1,635420749953485110,2,-19661490,14
151.1699,635420749950761100,5,-19661492,1
-1,635420749952079650,5,-19661491,0
-1,635420749953075290,5,-19661490,0
5.844285,635420749953509680,4,-19661490,3
134.5205,635420749953460890,3,-19661490,0
311.3951,635420749953855400,5,-19661489,31
